transaction_id,customer_id,customer_name,timestamp,transaction_type,amount,location,merchant_name,account_number,status,currency,description
c350d6b1-4f1a-48e8-bdf6-1c0262d6ce6f,C17392,Lawrence Bailey,2025-01-18T01:52:10.277557,POS,90087.62,Kolkata,"Wade, Thomas and Hendrix",ACC246735675,SUCCESS,INR,Customer factor start wonder officer.
cdff642b-ac70-4503-9869-ae6cea88ec16,C18278,Richard Everett,2024-11-24T15:14:10.277790,UPI,41754.15,Bangalore,Kelly PLC,ACC281783189,SUCCESS,INR,Identify property within.
dcd6ff48-781b-479a-9a19-9a7cd6f84967,C17872,Christopher Todd,2024-08-16T01:57:10.278049,Online,30491.41,Bangalore,Stephen Thomas,ACC364684779,SUCCESS,INR,Reveal analysis dinner.
3da51454-d130-4873-b607-25cf6c7aa8df,C11208,Joseph Morgan,2024-07-24T17:24:10.278308,Online,28215.15,Bangalore,Sylvia Obrien,ACC387134028,FAILED,INR,Themselves number seek receive.
8a84c591-e303-4eaa-be2d-bd75d1cd0e67,C19107,Shelby Simpson,2024-09-27T06:08:10.278679,ATM,90960.93,Kolkata,"Cummings, Avila and Vasquez",ACC838055874,SUCCESS,INR,Often push political plan.
3fce95aa-f192-417f-8b37-96f70dfaa0ca,C15268,Claudia Martinez,2025-03-06T03:46:10.278939,NEFT,8649.23,Mumbai,Sydney Schmidt,ACC236209721,SUCCESS,INR,Main major sit.
0e595223-d6db-4ab3-a53e-218e1845013d,C16680,Bryan Mitchell,2024-11-29T00:36:10.279169,UPI,98555.98,Kolkata,Sanchez and Sons,ACC424870326,SUCCESS,INR,Address begin local yeah.
95d30e75-ae17-4687-91dc-f8f53511acab,C11228,Brian Burns,2025-05-18T09:15:10.279425,UPI,46126.67,Delhi,Jamie Ho,ACC876200747,SUCCESS,INR,Sort fire court.
f6383aa6-95e5-4a05-a8cd-5b4e87eafc61,C13150,Javier Jones,2025-02-04T23:44:10.279679,RTGS,47358.63,Bangalore,Natalie Herrera,ACC631718706,FAILED,INR,Computer old.
1695952a-113a-40ad-aa6f-331790a3b015,C18920,Jacqueline Miller,2025-01-29T00:23:10.279934,POS,63504.4,Kolkata,Robert Williams,ACC139947829,SUCCESS,INR,Federal set subject life.
b65b2f78-136f-4c46-b995-fce672f14af0,C13927,Ashley Roberts,2024-10-31T08:47:10.280239,Online,86802.34,Bangalore,Santiago-Fowler,ACC716472645,SUCCESS,INR,Program expert bar despite.
51f6b38c-06c0-4e2c-b3e9-5417f30634af,C12854,John Moreno,2024-07-27T04:34:10.280499,POS,51345.95,Kolkata,Taylor Trujillo,ACC917735414,SUCCESS,INR,On plant part poor.
480f0c35-d921-4530-8ca2-81369d8bb16b,C18803,Carol Gaines,2024-09-08T21:55:10.280758,RTGS,37521.89,Chennai,Robert Butler,ACC645628048,FAILED,INR,Modern manager.
169f3e0d-b50a-45fa-98a1-1b7536be6533,C13753,Luis Browning,2024-11-08T03:42:10.280987,ATM,20595.05,Delhi,Hall Inc,ACC344041275,SUCCESS,INR,Week place top.
37424441-3255-4eab-a088-db12bae879b4,C13719,Karla Lewis,2025-02-17T06:27:10.281244,RTGS,21976.46,Mumbai,Sandra Baldwin,ACC695076622,SUCCESS,INR,Church another.
fad1082b-9f8f-4cb9-9ad7-0a59bf6f939f,C11409,Katie Juarez,2024-12-15T09:29:10.281544,ATM,34914.13,Chennai,Perkins-Garner,ACC214263284,DECLINED,INR,Morning support me perform manage.
c28d0441-701c-4c90-9ebc-b795928b5565,C10923,Joseph Lee,2025-06-30T09:36:10.281772,UPI,13008.28,Hyderabad,Tapia Ltd,ACC666706827,DECLINED,INR,Health newspaper old.
36e0fc13-d065-401f-8212-08afed8bbdc8,C14478,Michael Winters,2024-09-03T14:12:10.281999,POS,9309.57,Chennai,Carter Inc,ACC307775619,SUCCESS,INR,As structure return necessary.
f3cb1ab8-2ad3-410d-a3cb-d6e10d901373,C12773,Derek Martin,2024-09-23T20:22:10.282229,RTGS,73114.71,Mumbai,Atkinson and Sons,ACC655779292,SUCCESS,INR,Event establish behavior fine.
062507be-2fde-4213-9e4b-95d7d5f2b477,C11052,Susan Howard,2024-12-15T14:47:10.282489,NEFT,8225.52,Hyderabad,Amy Johnson,ACC972801091,SUCCESS,INR,Agent picture someone story response.
9659fd33-586b-4bf5-b627-ea1af2c6e1dd,C13927,Veronica Davis,2024-07-26T07:18:10.282742,Online,49832.59,Mumbai,Benjamin Manning,ACC674487856,FAILED,INR,Those everyone.
9ed4f0df-90ff-4848-bdf7-54e1e1c2dc4b,C19578,Kristin Wilson,2024-12-22T03:40:10.283121,Online,51911.01,Mumbai,"Stephens, Cox and Byrd",ACC100080085,SUCCESS,INR,Might suggest air.
65af1afc-01f9-437c-92d1-82db6af7c34b,C16181,Erin Young,2025-04-29T15:44:10.283379,NEFT,97894.63,Hyderabad,Christopher Robertson,ACC402091297,SUCCESS,INR,Born likely final exactly.
6eefa7b1-2dc0-43cc-b57d-e71099f13a95,C18344,Joseph Eaton,2025-07-15T21:17:10.283676,RTGS,77869.35,Bangalore,Burton-Johnson,ACC857818884,SUCCESS,INR,Possible trial paper.
0b46242a-0dc9-4d65-9e51-a4341c1b53e6,C18274,Daniel Davis,2025-02-02T06:51:10.283931,POS,35507.61,Kolkata,Justin Young,ACC850585075,SUCCESS,INR,Edge impact value able.
b8c0473c-1fa7-48b2-b832-71d8a2cfe19b,C10173,Jacob Stout,2025-05-24T22:20:10.284187,UPI,71282.61,Chennai,Douglas Yates,ACC276638383,SUCCESS,INR,Even behavior.
da9f06f2-0275-405c-b12a-7a538f664702,C17103,Laura Molina,2025-06-29T15:31:10.284442,NEFT,88498.94,Chennai,William Hodges,ACC805494827,SUCCESS,INR,Fine game property fast.
0a1b215f-2e69-4de0-ac8b-a59cd2e9f31f,C12467,Christopher Anderson,2024-10-09T01:49:10.284671,UPI,80956.04,Chennai,Murray PLC,ACC358993250,FAILED,INR,Health may after front base.
6f9c9944-0640-43da-872e-ea1aa1fc89ef,C13128,John Nicholson,2025-05-24T17:30:10.284923,NEFT,62401.22,Kolkata,Thomas Perez,ACC818086059,SUCCESS,INR,Program never foot find.
45f41eb1-755f-47aa-850f-69b123e216e4,C12050,Jeffery Lara,2025-07-17T18:35:10.285178,UPI,65399.81,Chennai,Cheryl Wright,ACC270792206,SUCCESS,INR,Machine good.
85a9b3d4-7ea6-4b67-8598-68e028168981,C12086,Kimberly Spencer,2024-12-10T04:46:10.285437,POS,839.69,Mumbai,Cody Sanchez,ACC434649534,SUCCESS,INR,Require really.
0336b737-38db-44dd-be63-85c78c5a49f0,C11621,Kendra Nguyen,2025-01-17T22:27:10.285670,RTGS,35991.94,Mumbai,Norman PLC,ACC998187327,SUCCESS,INR,Never attention.
54b98b82-49af-49ab-bdd3-dc3bba1c15a1,C19679,Melissa Luna,2024-10-02T11:56:10.285926,RTGS,21426.25,Hyderabad,Thomas Hamilton,ACC836225070,SUCCESS,INR,Key room standard little follow.
fcb999e9-8c0b-4f98-bfee-a82dceec8563,C17949,Jerry White,2025-07-19T15:32:10.286185,ATM,19607.93,Chennai,Amber Anderson,ACC390844001,SUCCESS,INR,They ready old.
b6f32ff3-2d99-42c2-a0f0-3816bbe12fdb,C16646,Kathleen Burns,2024-08-28T23:51:10.286442,RTGS,69979.0,Mumbai,Amanda Scott,ACC822519828,SUCCESS,INR,Page or evening party anything.
c385bbd8-1faf-4acb-9892-5f0cae8a640e,C15889,Sandra Henderson,2025-03-05T13:26:10.286694,RTGS,84925.23,Kolkata,Jonathan Stanley,ACC898689525,SUCCESS,INR,Rate human business dinner.
525ce50d-c05d-46aa-b2c1-778b8b905dce,C18386,Janice Hampton,2025-05-18T00:33:10.286994,POS,50780.48,Chennai,Scott-Oliver,ACC714747953,FAILED,INR,Technology lay focus sometimes example.
02948666-4044-406b-abae-111a2e0753d0,C12368,Randall Price,2025-05-21T15:54:10.287254,NEFT,50712.62,Mumbai,Christopher Allen,ACC342713971,SUCCESS,INR,Above laugh paper.
2a73f844-06b8-4860-b36c-5c574c70aca2,C18025,Travis Lozano,2024-11-10T22:48:10.287511,RTGS,91178.8,Delhi,Robert Sweeney,ACC820088226,SUCCESS,INR,Side agree practice.
28add573-3f1e-4350-ae20-1f35df2908b1,C11614,Bradley West,2025-04-21T15:27:10.287808,NEFT,63606.35,Kolkata,Russell-Marks,ACC411115283,SUCCESS,INR,Fund determine hundred perform type.
98e86e50-09c3-4c6f-b2cf-cc1a1a43a744,C10902,Laura Manning,2024-11-22T22:08:10.288185,UPI,99135.54,Hyderabad,"Lopez, Obrien and Lopez",ACC615719436,SUCCESS,INR,One condition so nothing.
69633966-8a43-49d2-9f41-2cd3fe5e187f,C13907,James Rasmussen,2025-01-23T21:40:10.288451,UPI,68225.8,Delhi,Dr. Kimberly Hale,ACC981734454,SUCCESS,INR,Tonight bit.
90b998e1-8746-4c34-8d48-6db0bdcd81b9,C14130,Christina Lee,2025-04-22T19:02:10.288826,NEFT,19197.0,Hyderabad,"Lopez, Graham and Butler",ACC438364883,SUCCESS,INR,Arrive green fast.
4956a13c-37a5-49bf-a4a3-ca470706803e,C19565,Mr. Scott Simpson,2025-06-20T18:45:10.289207,RTGS,20238.16,Kolkata,"Roberson, Hughes and Mitchell",ACC863953776,FAILED,INR,Either tree.
c7bcc605-899c-44f1-8214-392c490085bb,C18379,David Arellano,2024-11-05T04:48:10.289577,RTGS,44877.96,Chennai,"Davis, Bird and Jackson",ACC686284496,SUCCESS,INR,Ready in.
5b688176-c609-40ef-8d8d-914166e026f1,C18099,Elizabeth Parrish,2025-07-03T23:39:10.290054,ATM,98610.79,Chennai,Kimberly Rodriguez,ACC370779766,SUCCESS,INR,Work sea.
e92e40a6-c489-44a3-8dd7-74f1d09a64b9,C14196,Shawn Chan,2025-06-04T03:53:10.290374,UPI,529.66,Mumbai,James Miller,ACC993738964,SUCCESS,INR,Unit hope it read purpose.
df4bf3ee-8cb4-44c1-b662-8b9705aea96e,C17592,Richard Torres,2025-02-06T20:34:10.290642,ATM,68648.02,Chennai,Logan Carpenter,ACC377792621,SUCCESS,INR,Risk level small.
50a3e3e9-04a1-4405-8e1a-1eef649635bd,C13724,Whitney Hickman,2025-04-06T00:58:10.290904,RTGS,57024.75,Chennai,Richard Cameron,ACC639455028,SUCCESS,INR,Great lawyer reduce.
860c2ec0-16f8-493d-9368-5f6322b93d0a,C19245,Sean Santiago,2024-11-10T03:15:10.291149,UPI,79050.55,Chennai,King Inc,ACC527502908,SUCCESS,INR,Actually when standard.
05a67722-bef2-48cf-a622-66f42633dffe,C17248,Kenneth Young,2024-10-09T18:32:10.291412,NEFT,21525.66,Chennai,Christine Holloway,ACC266432390,SUCCESS,INR,Stay fall the staff.
60fbe52c-1f5a-4760-a12b-a322712aecc9,C17988,John Singh,2024-12-22T18:24:10.291671,RTGS,21437.55,Hyderabad,Kathryn Brown,ACC156052082,SUCCESS,INR,Stop loss sell able international.
d1c146a4-956e-45d6-9dcb-f0ffb58c4579,C10108,Morgan Sanchez,2024-08-13T15:02:10.291929,RTGS,61813.09,Kolkata,Sarah Johnson,ACC224804632,SUCCESS,INR,Challenge choose happen remember morning.
d456a7df-c46b-4e4f-b1f1-9c5d9369801e,C10005,Amy White,2025-07-03T08:03:10.292231,POS,23092.92,Kolkata,Diaz-Haley,ACC275395545,SUCCESS,INR,Blue those away.
d564ffba-e948-4c78-aeb8-16b896643d7e,C16901,Carol Jones,2025-06-15T18:59:10.292534,Online,28789.1,Mumbai,Glenn-Schmidt,ACC302415664,SUCCESS,INR,Senior say peace four story.
37ed5de8-7417-415f-ab73-67ce7ef883de,C16574,Tina Johnson,2024-10-27T23:43:10.292839,POS,92447.22,Kolkata,Hardy-Rodriguez,ACC917730871,SUCCESS,INR,Officer different.
d4b0ee63-82c0-47bc-b5db-ee3449858075,C15365,Michelle Howard,2024-07-26T00:40:10.293076,UPI,9924.82,Hyderabad,Horton Inc,ACC344635280,SUCCESS,INR,Manager forward blood herself company.
c5a730fe-79bc-4b9a-8a37-a33945bb3f59,C13854,John Rangel,2024-09-08T15:21:10.293457,Online,3485.48,Kolkata,"Whitehead, Oconnor and Pena",ACC696380642,SUCCESS,INR,Start this way day wall.
c101c974-7b97-41af-a70b-a46511e79807,C14085,Marcus Lopez,2024-08-29T21:28:10.293832,UPI,94855.0,Chennai,"Doyle, Kim and Gonzales",ACC135923152,SUCCESS,INR,Price factor administration.
264f250e-a54a-4bc4-a925-8fe59c6e3076,C16727,Daniel Carter,2025-07-21T10:21:10.294066,POS,93783.53,Chennai,Brown PLC,ACC226324145,SUCCESS,INR,Person drug own suggest instead.
84fe2fa3-ba97-4a9f-a09a-56f9d80a503c,C13252,Kenneth Brown,2025-01-11T18:45:10.294326,Online,25384.31,Bangalore,Pam Banks,ACC974486294,SUCCESS,INR,Civil final themselves memory under.
01d48db0-3fbc-4787-9689-0f6fd0b787a7,C13494,Joshua Perez,2024-09-19T01:10:10.294590,ATM,70784.43,Kolkata,Andrea Clark,ACC862747225,SUCCESS,INR,Seat make against tree.
997a9bf4-3f9a-4198-ba00-95b5af9df505,C15077,Toni Lucero,2024-10-12T19:49:10.294893,Online,1414.06,Delhi,Pierce-Nelson,ACC845501547,FAILED,INR,Film four.
18ea2638-5a96-428a-8046-b4716ee1dab6,C13441,Tara Booker,2025-06-18T10:22:10.295157,Online,42390.75,Delhi,Susan Miller,ACC803907219,SUCCESS,INR,Contain win than.
cff43091-2e6a-4ea5-ab5b-97d798974de2,C11893,Julie Brooks,2025-02-18T17:33:10.295418,RTGS,82625.13,Chennai,Christopher Burke,ACC846806559,SUCCESS,INR,Drive rich.
c14d8bd0-2656-43c6-922a-d4d6103f09bd,C19835,Miranda Rogers,2025-02-24T20:37:10.295804,Online,1242.88,Bangalore,"Scott, Swanson and Wright",ACC919677075,SUCCESS,INR,Organization stop group attorney TV.
b481017e-f5cc-4b67-9869-2cb10bc68f21,C12354,Barbara Murray,2024-09-08T22:00:10.296068,ATM,47616.03,Chennai,Alexandra Castillo,ACC184853135,SUCCESS,INR,Moment will.
f464b6da-e4bc-4ddf-8dce-5202e2ab2efc,C12487,Jeffrey Lang,2024-09-12T02:01:10.296460,Online,432.4,Mumbai,"Kim, Johnson and Hampton",ACC615173684,SUCCESS,INR,Throw lot decade else.
e003cdc8-8e57-4bed-8201-92232fdcb9bc,C11383,Robert Myers,2024-11-18T06:54:10.296855,Online,42172.88,Hyderabad,"Barnett, Garcia and Parks",ACC792832296,SUCCESS,INR,Glass stock nice.
501b9569-6378-40c6-a975-4bb32304a22d,C19788,William Cortez,2025-05-14T17:58:10.297245,ATM,57838.66,Delhi,"Atkins, Bailey and Lewis",ACC658991635,SUCCESS,INR,Factor easy area.
26fb5dd9-58b9-46ff-b91f-16d132a2aa2c,C16432,Amy Banks,2025-06-29T23:12:10.297518,Online,44490.83,Chennai,Anthony Sanchez,ACC222191524,SUCCESS,INR,Democrat simply next.
d7cb974e-f55e-434e-9509-d3e106be85b3,C19744,Tyler Pacheco,2024-09-11T21:30:10.297839,RTGS,14406.8,Mumbai,Robles-Mccoy,ACC767249496,SUCCESS,INR,Pattern present attention particularly pass.
7b1649d0-e539-4234-831a-18336ada0b92,C13467,Raymond Schmidt,2025-04-28T22:29:10.298164,NEFT,24877.14,Bangalore,Rodriguez-Smith,ACC611166584,SUCCESS,INR,Town common he real.
db5e0622-70cf-42f9-84cf-abbbb0f99e7f,C14827,George Banks,2025-07-21T04:56:10.298441,NEFT,15390.89,Mumbai,Anna Norris,ACC818209316,DECLINED,INR,Behind cover get less science.
79cca8f6-2575-4721-aad5-10317dcd957b,C10566,Cory Fields,2024-09-19T18:10:10.298831,POS,43190.17,Hyderabad,"Hunter, Smith and Rodriguez",ACC790705235,DECLINED,INR,Suffer college nothing itself group.
0c52e176-1afd-4766-9687-3a5c2aa9df7a,C11580,Kimberly Clark,2025-03-15T05:07:10.299112,Online,85422.43,Mumbai,Amber Gallagher,ACC315282133,SUCCESS,INR,Today loss your.
599873c6-1af0-4a6c-bc7f-812273be938c,C15522,Bridget Olson,2024-11-05T10:32:10.299396,ATM,90888.96,Bangalore,Christopher Barnes,ACC387139034,SUCCESS,INR,Fire perform debate language.
dff8a5f5-d872-49b5-a6f1-109c3af040ae,C17970,Danielle Mendoza,2024-12-08T09:26:10.299814,UPI,37150.58,Delhi,"Brown, Jefferson and Figueroa",ACC592430833,SUCCESS,INR,Through success benefit.
f8b4e295-030f-4297-b478-c3f52577f4f6,C17321,Richard Turner,2024-10-07T10:56:10.300238,ATM,37406.98,Bangalore,"Martinez, Bush and Strickland",ACC674740265,SUCCESS,INR,Send if drop want.
80e4df73-3edb-401a-b4dd-43030edf7241,C14793,Nicholas Hill,2025-07-18T17:31:10.300511,UPI,82631.98,Chennai,Emily Scott,ACC709870600,SUCCESS,INR,Around difference myself.
bd88d571-fc0a-4358-9bcb-0d58ea1e62e5,C16823,Sara Brown,2025-01-26T10:43:10.300779,UPI,44104.76,Mumbai,Nancy Rodriguez,ACC156793333,SUCCESS,INR,Accept practice produce stock.
ed906312-48c9-4038-947b-649800b864b8,C10523,Sean Rogers,2024-07-26T21:57:10.301045,UPI,31353.72,Delhi,Richard Garcia,ACC846989983,SUCCESS,INR,Stay summer.
4e19c30a-43c9-4e21-ab64-15cd81b811cd,C12897,Dr. Sydney Johns,2024-12-28T12:28:10.301432,RTGS,58240.8,Bangalore,"Chambers, Wong and Anderson",ACC384889528,FAILED,INR,Change ago once.
d28aefb3-1bf9-4dde-981f-2d48b8409a59,C10011,Tony Hansen,2025-02-16T21:29:10.301741,ATM,61598.15,Chennai,Morgan-Lucas,ACC253142048,SUCCESS,INR,Certain design particularly wish.
ce048253-bbe3-4b50-b18b-974abc534db0,C15591,Marissa Stanley,2024-09-21T09:40:10.302058,POS,95536.64,Chennai,Johnson-Gaines,ACC770178625,SUCCESS,INR,Civil thank here.
39fa6d76-69fc-448c-aada-53a11814cde7,C14352,Thomas Jones,2024-10-29T03:44:10.302300,POS,22788.86,Bangalore,Baker and Sons,ACC515127598,SUCCESS,INR,Nation suggest.
5eee3275-c851-44ad-9794-46aed5d00c93,C11189,Destiny Martinez DDS,2025-02-18T14:49:10.302553,ATM,57610.27,Hyderabad,Smith LLC,ACC605688917,DECLINED,INR,Fill court they.
0f49757e-743c-4a13-abb5-5a4967644d8f,C14938,Kellie Patel,2024-12-28T08:21:10.302792,RTGS,87205.37,Kolkata,Carter Inc,ACC923790607,SUCCESS,INR,Site recognize half simple.
bb4e6ddc-c049-451d-9d7d-70bfce53d06d,C12595,Thomas Coleman,2024-12-02T04:23:10.303098,POS,73271.88,Bangalore,Floyd-Hall,ACC145434920,SUCCESS,INR,Put trouble speak.
7b337d6d-102f-4370-b307-3ae30de0530d,C13382,David Bell,2025-06-03T14:46:10.303356,NEFT,82772.63,Mumbai,James Jensen,ACC816087604,SUCCESS,INR,Once million trade notice catch.
b2c52a74-c9c5-41a6-a303-80297732965c,C18327,Eric Ball,2025-01-31T06:26:10.303610,POS,55020.03,Chennai,Dustin Price,ACC453364007,SUCCESS,INR,Shake note television place community.
c84ab284-ecf4-4e60-8e67-12d09529ad44,C19389,Carlos Kerr,2025-04-01T23:03:10.303877,Online,95341.28,Kolkata,James Delgado,ACC795246528,SUCCESS,INR,Agent practice.
7fdddde8-c01a-4f74-aa44-da40b4e7d2a4,C10234,Christopher Mills,2025-07-02T04:54:10.304144,RTGS,68714.37,Bangalore,Taylor Hamilton,ACC751554922,SUCCESS,INR,His authority sit body.
20cf1c58-ea84-4ecc-a567-f36d9883f224,C14857,Katherine Cook,2025-01-09T22:29:10.304538,POS,1238.36,Hyderabad,"Lamb, Ball and Kemp",ACC568686451,SUCCESS,INR,Service interview.
30a416f6-a428-44c7-a012-d820cbd3ad8b,C14247,Rebecca Adkins,2024-09-10T07:17:10.304804,POS,25215.52,Chennai,Richard Rivera,ACC873624308,FAILED,INR,Free treat trade particularly.
42f38616-81bc-458c-906e-e48e9ca3e3de,C18825,Jay Mcdonald,2024-08-29T08:00:10.305062,NEFT,61812.91,Kolkata,Christopher Mejia,ACC725821774,SUCCESS,INR,Four rise best.
4cbdf4c5-d569-4622-a4b8-70b87da3c7a2,C19712,Richard Wheeler,2024-12-31T16:24:10.305438,ATM,11079.49,Chennai,"Johnson, Smith and Guerrero",ACC239820029,SUCCESS,INR,Set direction.
a54f8340-da2f-48f9-8aae-758b63adc8d3,C10238,Marissa Cole,2025-07-18T11:29:10.305714,ATM,17759.5,Hyderabad,Robert Roy,ACC972883897,SUCCESS,INR,Within memory score environmental top.
871d4f07-2a12-4499-a753-6d0b83e5269a,C11761,William Walker DVM,2025-01-23T20:08:10.306030,NEFT,51035.15,Hyderabad,Anderson-Lowe,ACC759747459,FAILED,INR,Matter white eight.
30d7b417-b02a-4789-8171-bcc4e46df916,C10836,Crystal Ward,2025-07-05T17:26:10.306352,NEFT,48131.2,Chennai,Gomez Group,ACC475327842,SUCCESS,INR,Republican save several son.
fc2c88e6-a6ef-4a71-999a-9fd2249fbffa,C19157,Susan Carter,2025-05-11T07:47:10.306626,Online,28325.57,Kolkata,Bowman PLC,ACC211078527,SUCCESS,INR,Region part management fund social.
ef62bac1-10d6-4fa4-b113-6ced0c03c50a,C18662,Daisy Nguyen,2024-12-10T21:01:10.306874,RTGS,84332.02,Bangalore,Green and Sons,ACC196896897,SUCCESS,INR,Space pretty series drug nature.
f2a4ec43-5b3f-4a30-be92-46935d5e7bdd,C10047,Larry Mcmahon,2024-11-03T18:14:10.307140,NEFT,17795.25,Kolkata,Gray Group,ACC823308846,SUCCESS,INR,Research news.
caa565f6-ed40-413b-899c-54cfbf1134de,C17531,Nancy Howard,2025-05-01T13:53:10.307425,NEFT,55361.52,Bangalore,Rebecca King,ACC287935553,SUCCESS,INR,Create pressure capital take.
74c24bed-00f5-477c-9a70-e955607246c3,C15346,Meghan Garza,2025-05-25T01:03:10.307757,ATM,31380.85,Kolkata,Gonzales-Smith,ACC254299651,SUCCESS,INR,Charge country pay perhaps.
dc13aec5-a434-4576-8405-80f8d32eb8a4,C19119,Wanda Hartman,2024-07-28T17:59:10.308973,Online,52676.19,Hyderabad,"Moyer, Higgins and Romero",ACC819295125,SUCCESS,INR,Herself see carry.
622f6258-c050-461f-86d5-ea3ac9dc0e2d,C10080,Mark Chavez,2025-07-18T07:04:10.309764,Online,29024.21,Hyderabad,"Becker, Peterson and Campbell",ACC416286594,SUCCESS,INR,Nature popular buy early.
24d916c8-11ec-421b-b9ea-a7e533408b7b,C10145,Leslie Cline,2025-01-28T23:16:10.310410,Online,17478.02,Bangalore,Jones-Juarez,ACC755141350,DECLINED,INR,Among black go.
eb89449e-8d3d-4137-896b-fd772b2dead8,C17350,Karen Joyce,2025-03-21T20:35:10.310949,POS,89550.21,Hyderabad,Jimmy Cantu,ACC353522090,SUCCESS,INR,Cost no purpose.
519e4471-ade3-476f-93f2-d36e1c04b195,C18951,Amanda Rodriguez,2025-01-25T12:23:10.311555,UPI,19892.28,Delhi,Silva-Murphy,ACC247399207,FAILED,INR,Learn style fear.
e76540c3-09da-49f8-b452-0514df4a51f3,C11146,Kathleen Gordon,2025-05-05T17:37:10.312427,UPI,98916.96,Delhi,"Mccoy, Downs and Porter",ACC842796069,SUCCESS,INR,Beat respond something pick contain.
470d4d79-8ef1-48b5-8982-afd04c84ab62,C12552,Donna Thomas,2024-08-12T17:52:10.313027,ATM,73049.53,Kolkata,Timothy Delgado,ACC632507490,FAILED,INR,Myself month near own.
9fc0abac-0706-45d6-a2fc-f52217cf7bb1,C14214,David Graves,2024-11-04T14:18:10.313534,ATM,48334.27,Delhi,Jill Santos,ACC600117801,FAILED,INR,Room collection tonight heavy.
3091b9f0-a529-4228-b0ac-349b299414c3,C13861,Amber Chen,2024-09-29T18:05:10.314267,RTGS,89559.65,Hyderabad,"Campbell, Lee and King",ACC190262520,SUCCESS,INR,Face show few site nothing.
93a698fe-006e-49bd-a476-1d83aec1233b,C12741,Keith Camacho,2025-06-22T18:10:10.315095,NEFT,1984.74,Chennai,"Taylor, Adams and Franklin",ACC503615757,SUCCESS,INR,Safe cultural business low effort.
55941c5c-7e99-4099-b51d-08580d76c5a9,C14931,Aaron Thompson,2025-06-04T14:46:10.315855,UPI,58769.61,Kolkata,"Foster, Sanders and Stewart",ACC760899695,SUCCESS,INR,Loss notice.
088bd956-5fee-416e-afb9-c29af605b2f2,C17514,Bobby Pineda,2025-03-25T01:36:10.316487,UPI,34431.83,Hyderabad,David Harris,ACC814233948,SUCCESS,INR,Peace two agreement admit just.
e6f63d51-709f-4941-80d4-874a12e9671a,C17104,Mrs. Anne Bradley MD,2025-01-23T08:56:10.316962,Online,79441.95,Delhi,Sean Williams,ACC110178818,SUCCESS,INR,Take reach less.
586a1257-73c6-46fd-a353-8f741e83c7f4,C12001,Nicole Hunt,2025-05-10T02:22:10.317311,POS,68994.03,Mumbai,Hunt-Dean,ACC636728363,SUCCESS,INR,Put lot avoid.
69514909-6e4f-4038-9d0a-8bf73cb0acaf,C14794,Taylor Cooper,2025-04-08T16:28:10.317642,RTGS,33905.89,Hyderabad,Angela Wood,ACC387212185,SUCCESS,INR,Land score air.
b6286cc2-0f57-42e7-b342-747a90dc21f7,C19963,Makayla Benson,2024-09-15T05:33:10.317954,UPI,32793.66,Mumbai,Sarah Garcia,ACC719797945,FAILED,INR,Close charge paper out provide.
8c8d7119-7657-4c5d-925e-75cca65660d3,C13946,Kristy Ward,2024-09-07T15:21:10.318385,NEFT,68493.7,Mumbai,Jonathan Campbell,ACC288275588,SUCCESS,INR,Leg understand.
550f5cb2-2ea9-4c11-a3ed-468cf26bf224,C12152,Angel Gray,2025-06-20T01:12:10.318777,NEFT,53395.92,Bangalore,Patrick Anderson,ACC807017648,SUCCESS,INR,Local speech start.
0eed2233-ed9d-43b6-a0a6-fc4f012e54e5,C16598,Courtney Holmes,2024-08-14T20:33:10.319058,NEFT,71510.64,Bangalore,Jonathan Munoz,ACC558248441,DECLINED,INR,Run avoid either.
cf30e43a-8dfa-4921-9786-3fe290d9bf0b,C18513,Samantha Boone,2024-08-18T09:32:10.319443,ATM,11160.4,Delhi,"Wells, Smith and King",ACC876416257,SUCCESS,INR,Other opportunity.
6d0ad125-1ad3-486b-a8f3-6e3b7e068f33,C18126,Brenda Schmidt,2024-08-19T04:14:10.319827,POS,99683.8,Hyderabad,"George, Jenkins and Owens",ACC490441578,SUCCESS,INR,Current successful positive.
fcb4b4f9-8489-4847-8eb1-507aadf4cd4b,C11273,Ellen Simon DDS,2024-12-01T21:55:10.320214,RTGS,80348.02,Delhi,"Carter, Chen and Wright",ACC313578746,SUCCESS,INR,Difficult recently record.
9d7a39b0-15b5-4422-871c-1385f9e19570,C12282,Ryan Thompson,2025-02-14T13:56:10.320453,UPI,12300.14,Kolkata,Schaefer PLC,ACC203268137,SUCCESS,INR,Represent quality.
bd239d59-4b77-492d-b146-282769ff4a85,C11418,Jody Wilson,2024-10-21T01:01:10.320715,POS,81046.3,Kolkata,Dennis Meza,ACC449362877,SUCCESS,INR,Least rich travel whose adult.
8431bc16-6e60-4957-a259-30819a4e7e51,C10676,Dawn Miller,2025-02-11T11:15:10.321019,RTGS,34683.62,Delhi,Gonzalez-Evans,ACC945111354,SUCCESS,INR,Child choice trade each.
24e70b51-4b63-4384-b915-8d26e6293f20,C15300,Emily Moody,2025-02-18T22:47:10.321277,POS,420.45,Chennai,Benjamin Owen,ACC687845098,SUCCESS,INR,While nation edge suggest benefit.
afae3d12-1a15-4548-bb3e-d4baf720492d,C19537,Rebecca Gardner,2024-10-09T17:55:10.321513,POS,32673.39,Kolkata,Washington Group,ACC989892028,SUCCESS,INR,Participant expect.
